55 2 1 1 36 3 72 3 31 2 1 0 3 1 1 1 1 1 1 1 1 1 1 1
36 3 1 0 37 3 68 3 8 2 1 1 3 1 1 1 1 1 1 1 1 1 1 1
55 2 1 2 38 3 69 2 7 4 2 0 2 1 1 1 1 1 1 1 1 1 1 1
55 2 1 1 36 2 65 3 27 5 2 0 5 1 1 1 1 1 1 1 1 1 1 1
46 3 1 2 37 1 78 3 17 3 2 1 6 1 1 1 1 1 1 1 1 1 1 1
52 3 1 0 37 2 76 4 25 4 3 1 7 1 1 1 1 1 1 1 1 1 1 1
52 2 1 2 36 0 68 1 18 4 2 1 2 1 1 1 1 1 1 1 1 1 1 1
44 2 1 1 36 2 80 1 32 7 2 1 2 1 1 1 1 1 1 1 1 1 1 1
53 1 1 2 36 0 73 2 20 5 1 0 5 1 1 1 1 1 1 1 1 1 1 1
50 3 1 1 37 3 65 3 15 3 3 1 5 1 1 1 1 1 1 1 1 1 1 1
37 3 1 0 36 0 73 2 18 4 3 0 6 1 1 1 1 1 1 1 1 1 1 1
50 2 1 2 38 0 64 4 29 3 2 1 7 1 1 1 1 1 1 1 1 1 1 1
29 3 1 0 35 2 61 4 23 6 1 0 3 1 1 1 1 1 1 1 1 1 1 1
31 1 1 2 36 3 75 1 7 4 1 1 5 1 1 1 1 1 1 1 1 1 1 1
46 2 1 1 37 1 79 1 21 7 3 1 4 1 1 1 1 1 1 1 1 1 1 1
46 3 1 0 36 0 79 1 27 2 1 1 5 1 1 1 1 1 1 1 1 1 1 1
31 2 1 2 36 3 80 3 8 4 1 1 2 1 1 1 1 1 1 1 1 1 1 1
27 1 1 0 37 3 62 3 6 2 3 1 6 1 1 1 1 1 1 1 1 1 1 1
43 1 1 0 37 3 61 3 11 2 2 0 2 1 1 1 1 1 1 1 1 1 1 1
55 1 1 0 37 3 60 4 27 1 1 0 4 1 1 1 1 1 1 1 1 1 1 1
48 1 1 2 36 1 80 1 3 3 2 0 7 1 1 1 1 1 1 1 1 1 1 1
40 1 1 1 37 1 69 3 8 6 1 0 4 1 1 1 1 1 1 1 1 1 1 1
39 2 1 1 37 1 74 3 31 7 1 0 5 1 1 1 1 1 1 1 1 1 1 1
51 3 1 0 36 1 61 1 8 2 1 1 6 1 1 1 1 1 1 1 1 1 1 1
58 1 1 1 37 1 62 4 28 6 1 0 3 1 1 1 1 1 1 1 1 1 1 1
32 2 1 1 35 1 60 4 15 5 3 0 6 1 1 1 1 1 1 1 1 1 1 1
27 3 1 2 35 0 77 1 21 5 1 1 7 1 1 1 1 1 1 1 1 1 1 1
38 3 1 2 36 0 69 3 21 3 1 1 6 1 1 1 1 1 1 1 1 1 1 1
51 1 1 1 37 1 65 3 21 6 1 1 3 1 1 1 1 1 1 1 1 1 1 1
39 1 1 0 37 1 66 4 19 1 2 1 6 1 1 1 1 1 1 1 1 1 1 1
41 2 1 1 36 1 63 3 29 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1
27 2 1 1 36 2 74 1 13 4 2 1 5 1 1 1 1 1 1 1 1 1 1 1
65 3 1 2 36 2 78 4 3 6 1 1 4 1 1 1 1 1 1 1 1 1 1 1
38 1 1 2 36 3 76 2 26 6 2 0 6 1 1 1 1 1 1 1 1 1 1 1
59 1 1 0 38 3 76 3 10 6 2 1 3 1 1 1 1 1 1 1 1 1 1 1
58 2 1 2 35 1 62 1 22 5 3 1 2 1 1 1 1 1 1 1 1 1 1 1
40 3 1 2 35 2 73 2 20 2 2 1 7 1 1 1 1 1 1 1 1 1 1 1
56 3 1 1 36 2 68 2 25 2 3 1 2 1 1 1 1 1 1 1 1 1 1 1
51 1 1 2 36 3 72 1 14 5 3 1 2 1 1 1 1 1 1 1 1 1 1 1
54 2 1 0 38 3 71 1 4 4 3 1 5 1 1 1 1 1 1 1 1 1 1 1
61 2 1 2 38 1 78 3 25 6 3 1 5 1 1 1 1 1 1 1 1 1 1 1
33 1 1 1 36 2 63 4 11 6 2 1 3 1 1 1 1 1 1 1 1 1 1 1
48 3 1 1 36 0 61 1 12 1 2 0 7 1 1 1 1 1 1 1 1 1 1 1
62 1 1 1 35 3 62 1 1 5 2 0 3 1 1 1 1 1 1 1 1 1 1 1
59 1 1 0 38 3 63 1 12 5 1 0 5 1 1 1 1 1 1 1 1 1 1 1
53 1 1 2 37 0 74 2 20 6 1 1 7 1 1 1 1 1 1 1 1 1 1 1
37 2 1 1 38 0 67 2 4 6 1 1 2 1 1 1 1 1 1 1 1 1 1 1
37 3 1 2 36 1 65 2 9 2 2 0 2 1 1 1 1 1 1 1 1 1 1 1
38 3 1 1 35 3 72 4 26 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1
28 1 1 2 36 3 65 1 24 2 2 0 7 1 1 1 1 1 1 1 1 1 1 1
64 2 1 0 35 3 65 1 18 5 2 0 5 1 1 1 1 1 1 1 1 1 1 1
41 3 1 2 37 2 62 2 23 2 1 0 3 1 1 1 1 1 1 1 1 1 1 1
27 2 1 0 37 2 73 2 13 2 2 0 2 1 1 1 1 1 1 1 1 1 1 1
42 3 1 0 35 1 64 1 6 7 3 1 6 1 1 1 1 1 1 1 1 1 1 1
43 1 1 2 36 3 67 2 14 3 2 1 2 1 1 1 1 1 1 1 1 1 1 1
56 3 1 2 36 3 73 1 21 2 2 0 6 1 1 1 1 1 1 1 1 1 1 1
63 3 1 1 35 1 72 3 6 5 1 1 6 1 1 1 1 1 1 1 1 1 1 1
31 3 1 2 37 3 60 1 14 2 2 1 4 1 1 1 1 1 1 1 1 1 1 1
63 3 1 1 38 0 78 4 20 6 2 1 3 1 1 1 1 1 1 1 1 1 1 1
41 3 1 1 38 1 63 3 23 4 1 1 4 1 1 1 1 1 1 1 1 1 1 1
44 2 1 2 36 3 64 1 16 4 2 1 2 1 1 1 1 1 1 1 1 1 1 1
32 2 1 2 36 0 66 3 2 5 2 0 2 1 1 1 1 1 1 1 1 1 1 1
45 2 1 0 38 1 63 2 1 2 1 0 5 1 1 1 1 1 1 1 1 1 1 1
53 1 1 1 36 2 79 2 20 3 2 0 7 1 1 1 1 1 1 1 1 1 1 1
33 2 1 0 38 2 80 3 14 2 1 1 3 1 1 1 1 1 1 1 1 1 1 1
64 3 1 0 36 1 76 3 24 7 2 0 4 1 1 1 1 1 1 1 1 1 1 1
51 1 1 1 37 3 64 3 7 4 1 1 5 1 1 1 1 1 1 1 1 1 1 1
47 3 1 2 35 3 73 3 4 7 3 0 6 1 1 1 1 1 1 1 1 1 1 1
28 2 1 1 38 1 68 4 7 7 3 0 5 1 1 1 1 1 1 1 1 1 1 1
53 1 1 1 35 3 76 3 13 7 1 0 6 1 1 1 1 1 1 1 1 1 1 1
32 1 1 0 38 2 79 2 15 1 1 0 2 1 1 1 1 1 1 1 1 1 1 1
58 3 1 1 37 0 69 3 29 3 1 1 4 1 1 1 1 1 1 1 1 1 1 1
27 2 1 2 37 3 73 1 19 1 1 0 4 1 1 1 1 1 1 1 1 1 1 1
39 1 1 0 35 2 63 1 25 6 1 1 7 1 1 1 1 1 1 1 1 1 1 1
25 3 1 2 37 0 75 4 10 4 1 1 6 1 1 1 1 1 1 1 1 1 1 1
64 2 1 0 35 0 79 2 27 2 1 0 2 1 1 1 1 1 1 1 1 1 1 1
55 3 1 2 35 3 69 3 24 4 3 1 2 1 1 1 1 1 1 1 1 1 1 1
65 1 1 2 38 1 73 4 31 5 2 1 3 1 1 1 1 1 1 1 1 1 1 1
40 1 1 2 37 0 62 3 12 4 1 0 5 1 1 1 1 1 1 1 1 1 1 1
64 1 1 2 36 3 61 4 5 5 3 1 6 1 1 1 1 1 1 1 1 1 1 1
57 2 1 1 37 3 67 2 27 2 3 0 5 1 1 1 1 1 1 1 1 1 1 1
32 3 1 2 36 0 72 2 13 3 1 0 4 1 1 1 1 1 1 1 1 1 1 1
25 2 1 0 35 1 76 3 9 3 3 0 4 1 1 1 1 1 1 1 1 1 1 1
53 2 1 2 37 1 64 3 18 7 1 1 6 1 1 1 1 1 1 1 1 1 1 1
46 2 1 2 36 3 73 4 13 7 1 0 5 1 1 1 1 1 1 1 1 1 1 1
43 1 1 1 35 2 60 2 15 3 1 1 6 1 1 1 1 1 1 1 1 1 1 1
39 1 1 1 38 1 60 4 22 1 2 0 4 1 1 1 1 1 1 1 1 1 1 1
45 2 1 2 37 1 74 4 2 7 1 1 4 1 1 1 1 1 1 1 1 1 1 1
48 3 1 0 37 2 66 4 2 3 2 1 5 1 1 1 1 1 1 1 1 1 1 1
51 1 1 0 37 2 79 1 22 3 2 1 7 1 1 1 1 1 1 1 1 1 1 1
52 3 1 2 37 1 65 2 26 7 2 0 2 1 1 1 1 1 1 1 1 1 1 1
36 1 1 1 37 3 64 3 12 7 1 0 2 1 1 1 1 1 1 1 1 1 1 1
48 3 1 2 35 0 69 1 2 4 2 1 5 1 1 1 1 1 1 1 1 1 1 1
40 3 1 0 35 0 61 4 29 1 2 0 4 1 1 1 1 1 1 1 1 1 1 1
58 2 1 0 37 2 73 1 31 1 3 1 5 1 1 1 1 1 1 1 1 1 1 1
55 3 1 1 37 2 64 2 10 6 1 1 7 1 1 1 1 1 1 1 1 1 1 1
50 2 1 1 37 0 74 4 6 3 3 1 6 1 1 1 1 1 1 1 1 1 1 1
43 2 1 0 35 2 60 2 2 7 1 1 4 1 1 1 1 1 1 1 1 1 1 1
26 2 1 2 38 2 68 4 21 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1
41 1 1 2 38 0 66 1 25 6 3 0 4 1 1 1 1 1 1 1 1 1 1 1
45 3 1 2 35 3 69 3 16 7 3 0 3 1 1 1 1 1 1 1 1 1 1 1
35 1 1 0 37 0 73 2 16 7 2 0 4 1 1 1 1 1 1 1 1 1 1 1
29 2 1 0 38 0 67 1 29 5 2 1 2 1 1 1 1 1 1 1 1 1 1 1
26 1 1 0 38 0 61 0 26 6 1 0 6 1 1 1 1 1 1 1 1 1 1 1
21 1 1 0 37 0 62 0 8 6 2 1 5 1 1 1 1 1 1 1 1 1 1 1
40 1 1 0 38 0 74 1 9 5 2 1 3 1 1 1 1 1 1 1 1 1 1 1
56 2 1 0 38 0 73 1 32 7 1 0 6 1 1 1 1 1 1 1 1 1 1 1
44 1 1 0 37 0 74 2 24 6 2 1 4 1 1 1 1 1 1 1 1 1 1 1
26 1 1 0 36 0 69 0 28 5 2 0 4 1 1 1 1 1 1 1 1 1 1 1
54 2 1 0 38 0 69 1 12 5 1 0 5 1 1 1 1 1 1 1 1 1 1 1
20 2 1 0 38 0 80 0 28 6 1 0 6 1 1 1 1 1 1 1 1 1 1 1
36 1 1 0 37 0 61 1 25 7 1 0 3 1 1 1 1 1 1 1 1 1 1 1
63 2 1 0 38 0 66 1 12 5 2 1 4 1 1 1 1 1 1 1 1 1 1 1
55 2 1 0 38 0 62 1 16 7 1 0 7 1 1 1 1 1 1 1 1 1 1 1
50 1 1 0 36 0 64 0 19 7 1 1 5 1 1 1 1 1 1 1 1 1 1 1
50 2 1 0 37 0 79 1 4 7 2 1 5 1 1 1 1 1 1 1 1 1 1 1
53 1 1 0 37 0 61 2 21 7 2 0 5 1 1 1 1 1 1 1 1 1 1 1
31 2 1 0 36 0 63 1 21 7 2 1 2 1 1 1 1 1 1 1 1 1 1 1
46 2 1 0 37 0 79 2 11 6 2 0 4 1 1 1 1 1 1 1 1 1 1 1
26 2 1 0 38 0 63 0 30 7 2 1 4 1 1 1 1 1 1 1 1 1 1 1
37 1 1 0 37 0 62 0 3 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1
40 1 1 0 36 0 69 1 15 7 1 1 4 1 1 1 1 1 1 1 1 1 1 1
57 2 1 0 38 0 63 0 8 5 1 1 5 1 1 1 1 1 1 1 1 1 1 1
37 1 1 0 36 0 70 2 4 7 2 1 4 1 1 1 1 1 1 1 1 1 1 1
20 2 1 0 37 0 78 2 30 6 1 0 4 1 1 1 1 1 1 1 1 1 1 1
61 1 1 0 37 0 63 2 32 5 2 1 5 1 1 1 1 1 1 1 1 1 1 1
45 2 1 0 38 0 64 2 5 6 1 0 3 1 1 1 1 1 1 1 1 1 1 1
36 2 1 0 38 0 72 0 6 6 2 1 3 1 1 1 1 1 1 1 1 1 1 1
54 1 1 0 38 0 75 0 5 5 1 0 5 1 1 1 1 1 1 1 1 1 1 1
23 1 1 0 36 0 80 1 27 6 2 1 7 1 1 1 1 1 1 1 1 1 1 1
51 1 1 0 38 0 65 2 23 7 1 1 5 1 1 1 1 1 1 1 1 1 1 1
62 2 1 0 38 0 67 2 22 7 2 0 5 1 1 1 1 1 1 1 1 1 1 1
27 1 1 0 36 0 72 0 19 6 2 1 4 1 1 1 1 1 1 1 1 1 1 1
24 1 1 0 38 0 73 0 27 6 2 0 7 1 1 1 1 1 1 1 1 1 1 1
65 1 1 0 38 0 77 1 12 6 2 0 2 1 1 1 1 1 1 1 1 1 1 1
37 2 1 0 38 0 65 0 7 6 2 0 4 1 1 1 1 1 1 1 1 1 1 1
34 2 1 0 37 0 64 2 24 5 1 1 6 1 1 1 1 1 1 1 1 1 1 1
40 1 1 0 37 0 63 0 5 5 1 1 3 1 1 1 1 1 1 1 1 1 1 1
41 1 1 0 37 0 77 1 2 7 1 1 5 1 1 1 1 1 1 1 1 1 1 1
24 1 1 0 37 0 75 0 8 7 2 1 7 1 1 1 1 1 1 1 1 1 1 1
33 1 1 0 38 0 63 1 11 6 1 0 5 1 1 1 1 1 1 1 1 1 1 1
54 1 1 0 37 0 74 2 30 6 1 0 5 1 1 1 1 1 1 1 1 1 1 1
42 1 1 0 38 0 72 2 28 6 1 1 2 1 1 1 1 1 1 1 1 1 1 1
29 1 1 0 37 0 73 0 31 7 2 1 3 1 1 1 1 1 1 1 1 1 1 1
42 1 1 0 38 0 66 1 24 6 2 1 7 1 1 1 1 1 1 1 1 1 1 1
56 1 1 0 37 0 76 1 10 6 2 1 7 1 1 1 1 1 1 1 1 1 1 1
29 1 1 0 37 0 77 1 21 5 1 1 7 1 1 1 1 1 1 1 1 1 1 1
37 2 1 0 37 0 70 0 1 5 2 1 4 1 1 1 1 1 1 1 1 1 1 1
29 1 1 0 38 0 63 0 5 5 2 1 7 1 1 1 1 1 1 1 1 1 1 1
21 1 1 0 37 0 76 1 11 5 2 0 2 1 1 1 1 1 1 1 1 1 1 1
46 1 1 0 38 0 80 0 25 5 2 1 7 1 1 1 1 1 1 1 1 1 1 1
26 1 1 0 37 0 67 1 20 6 2 0 2 1 1 1 1 1 1 1 1 1 1 1
35 2 1 0 38 0 65 0 17 7 2 1 6 1 1 1 1 1 1 1 1 1 1 1
46 2 1 0 38 0 64 2 26 5 2 0 6 1 1 1 1 1 1 1 1 1 1 1
38 2 1 0 37 0 73 0 1 7 2 0 5 1 1 1 1 1 1 1 1 1 1 1
50 1 1 0 38 0 64 2 11 6 2 1 7 1 1 1 1 1 1 1 1 1 1 1
17 1 1 0 38 0 75 0 24 6 2 1 4 1 1 1 1 1 1 1 1 1 1 1
43 1 1 0 36 0 70 1 7 7 1 0 4 1 1 1 1 1 1 1 1 1 1 1
61 2 1 0 37 0 74 0 10 5 2 0 2 1 1 1 1 1 1 1 1 1 1 1
35 2 1 0 36 0 62 2 4 6 2 1 6 1 1 1 1 1 1 1 1 1 1 1
54 1 1 0 36 0 72 1 12 5 1 1 7 1 1 1 1 1 1 1 1 1 1 1
60 2 1 0 38 0 67 2 15 5 1 1 7 1 1 1 1 1 1 1 1 1 1 1
47 1 1 0 37 0 76 1 2 6 1 1 5 1 1 1 1 1 1 1 1 1 1 1
23 1 1 0 38 0 74 0 21 7 2 1 5 1 1 1 1 1 1 1 1 1 1 1
20 1 1 0 38 0 64 0 27 5 1 1 3 1 1 1 1 1 1 1 1 1 1 1
40 2 1 0 37 0 61 2 31 6 2 1 4 1 1 1 1 1 1 1 1 1 1 1
20 2 1 0 37 0 64 2 32 6 2 1 4 1 1 1 1 1 1 1 1 1 1 1
40 2 1 0 37 0 73 0 5 5 2 1 3 1 1 1 1 1 1 1 1 1 1 1
39 1 1 0 38 0 69 1 12 5 1 1 7 1 1 1 1 1 1 1 1 1 1 1
54 1 1 0 37 0 71 2 15 5 2 0 2 1 1 1 1 1 1 1 1 1 1 1
49 1 1 0 37 0 67 2 9 5 2 1 2 1 1 1 1 1 1 1 1 1 1 1
42 1 1 0 36 0 73 2 22 6 1 0 4 1 1 1 1 1 1 1 1 1 1 1
52 1 1 0 36 0 77 1 14 7 1 0 4 1 1 1 1 1 1 1 1 1 1 1
64 1 1 0 36 0 63 2 25 7 2 0 7 1 1 1 1 1 1 1 1 1 1 1
22 1 1 0 38 0 66 2 29 6 1 1 6 1 1 1 1 1 1 1 1 1 1 1
26 1 1 0 37 0 75 2 9 6 1 1 4 1 1 1 1 1 1 1 1 1 1 1
58 1 1 0 36 0 77 0 5 5 2 1 5 1 1 1 1 1 1 1 1 1 1 1
42 2 1 0 37 0 68 2 10 6 1 0 6 1 1 1 1 1 1 1 1 1 1 1
18 2 1 0 37 0 73 1 23 7 1 1 7 1 1 1 1 1 1 1 1 1 1 1
53 1 1 0 38 0 64 0 4 7 1 0 7 1 1 1 1 1 1 1 1 1 1 1
39 1 1 0 36 0 63 1 22 7 2 0 2 1 1 1 1 1 1 1 1 1 1 1
40 2 1 0 36 0 60 0 20 6 2 1 6 1 1 1 1 1 1 1 1 1 1 1
39 2 1 0 36 0 80 0 29 5 2 1 6 1 1 1 1 1 1 1 1 1 1 1
39 2 1 0 36 0 79 0 7 7 2 0 6 1 1 1 1 1 1 1 1 1 1 1
63 1 1 0 38 0 72 1 27 5 1 0 5 1 1 1 1 1 1 1 1 1 1 1
39 1 1 0 38 0 60 2 10 6 2 0 3 1 1 1 1 1 1 1 1 1 1 1
40 2 1 0 38 0 76 1 6 6 2 0 6 1 1 1 1 1 1 1 1 1 1 1
26 2 1 0 36 0 76 0 25 7 2 1 4 1 1 1 1 1 1 1 1 1 1 1
50 1 1 0 36 0 71 0 11 7 2 1 3 1 1 1 1 1 1 1 1 1 1 1
19 2 1 0 36 0 66 2 24 6 2 1 7 1 1 1 1 1 1 1 1 1 1 1
54 1 1 0 37 0 67 2 20 5 1 0 6 1 1 1 1 1 1 1 1 1 1 1
43 2 1 0 37 0 61 0 25 7 2 1 4 1 1 1 1 1 1 1 1 1 1 1
